chromosome,position,cm
12,117007274,137.313275
12,117009635,137.405186
12,117073237,137.498188
12,117086319,137.598168
12,117090452,137.716557
12,117133400,137.791415
12,117136787,137.8708
12,117186316,137.934013
12,117205373,138.068643
12,117335956,138.143949
12,117344276,138.204842
12,117503823,138.248543
12,117557799,138.38117
12,117578939,138.503314
12,117640576,138.516608
12,117864216,138.840433
12,117867538,138.957372
12,118004024,139.228303
12,118011284,139.311038
12,118015906,139.47572
12,118106433,139.547375
12,118108339,139.6636
12,118131522,139.707392
12,118136088,139.81629
12,118147341,139.86841
12,118150989,139.988448
12,118196414,140.075654
12,118204101,140.165083
12,118256497,140.200133
12,118257893,140.293452
12,118285073,140.314482
12,118311743,140.434647
12,118363344,140.479813
12,118367536,140.5935
12,118497490,140.74739
12,118502467,140.853413
12,118511726,140.891988
12,118518306,141.006343
12,118888731,141.11104
12,118898007,141.389067
12,118946770,141.448026
12,118949827,141.506938
12,118987183,141.529271
12,118993676,141.611584
12,119009358,141.61324
12,119012531,141.711113
12,119250365,141.842702
12,119301188,142.001737
12,119312046,142.192812
12,119525360,142.36085
12,119528125,142.487953
12,119559044,142.516792
12,119561045,142.620295
12,119573889,142.629232
12,119575111,142.713894
12,119668379,142.804066
12,119671826,142.893296
12,119726881,143.013708
12,119729368,143.087355
12,119752726,143.142197
12,119757954,143.265883
12,119857661,143.343396
12,119859965,143.497612
12,119937983,143.518465
12,119947246,143.588262
12,120008093,143.627055
12,120013492,143.777454
12,120333654,143.893259
12,120412925,143.976696
12,120552281,143.990306
12,120571084,144.051989
12,120834432,144.132621
12,120840522,144.215039
12,121039980,144.317733
12,121048935,144.42654
12,121488372,144.597907
12,121493170,144.688256
12,121723987,144.864623
12,121735597,144.969255
12,121801098,144.997804
12,121825447,145.167121
12,121948103,145.202736
12,122032660,145.676022
12,122481290,145.915909
12,122484294,146.04222
12,122631752,146.060789
12,122676099,146.139735
12,123153825,146.255141
12,123160304,146.378615
12,123385443,146.477003
12,123394850,146.534888
12,123913697,146.610904
12,124008897,146.950084
12,124249319,147.033757
12,124258887,147.127159
12,124624465,147.288315
12,124721161,147.440425
12,124722836,147.519794
12,124790517,147.601399
12,124796007,147.664246
12,124843104,147.713584
12,124845436,147.86422
12,124902199,148.040239
12,124970066,148.107733
12,124985150,148.385985
12,125046987,148.499404
12,125094365,148.712181
12,125198366,148.912129
12,125201015,148.981306
12,125251946,149.03723
12,125268432,149.153235
12,125316660,149.236342
12,125318309,149.373269
12,125414416,149.514532
12,125423206,149.687565
12,125448960,149.717218
12,125466987,149.932156
12,125510104,150.030038
12,125748970,150.197284
12,125754063,150.393757
12,125782450,150.4131
12,125801398,150.63525
12,125837962,150.692501
12,125839529,150.746475
12,125890152,150.794608
12,125892254,150.910274
12,125898714,151.048724
12,125914525,151.096631
12,125916190,151.181776
12,125972395,151.202228
12,126038209,151.367027
12,126042637,151.47525
12,126078103,151.504858
12,126079565,151.574745
12,126284521,151.653304
12,126298158,151.773181
12,126354335,151.810585
12,126356444,151.959018
12,126440968,152.092537
12,126447607,152.331036
12,126462568,152.356865
12,126470564,152.548998
12,126501407,152.571268
12,126503413,152.643182
12,126544562,152.670235
12,126545913,152.750227
12,126689473,152.940778
12,126690878,153.010259
12,126753134,153.113027
12,126755619,153.170033
12,126985461,153.39746
12,127043455,153.506834
12,127098967,153.804115
12,127194489,153.932852
12,127196924,153.989405
12,127509708,154.398469
12,127510873,154.469203
12,127518408,154.493992
12,127520164,154.62548
12,127541354,154.652601
12,127543092,154.749667
12,127548192,154.837012
12,127683451,154.935432
12,127685246,155.065613
12,127693348,155.209255
12,127740717,155.260658
12,127752151,155.411682
12,127800812,155.484674
12,127813229,155.732524
12,127841167,155.799889
12,127843749,155.866952
12,127871604,155.923396
12,127875923,156.133248
12,127899301,156.185928
12,127901084,156.278061
12,127917085,156.309685
12,127918882,156.382638
12,128017314,156.51486
12,128026688,156.690182
12,128042417,156.709036
12,128048447,156.814046
12,128073999,156.98373
12,128075357,157.04386
12,128141516,157.100018
12,128143646,157.222181
12,128162737,157.276732
12,128164886,157.334433
12,128208914,157.381705
12,128241985,157.570073
12,128272248,157.61858
12,128273418,157.684134
12,128367474,157.769743
12,128371453,157.927684
12,128402434,157.939191
12,128410467,158.070806
12,128516803,158.241048
12,128518135,158.30803
12,128534132,158.343244
12,128536139,158.465525
12,128582546,158.613754
12,128596599,158.816504
12,128646805,158.936809
12,128656391,159.13581
12,128734010,159.238164
12,128800338,159.45371
12,128809400,159.545247
12,128812616,159.654411
12,128837337,159.904077
12,128852811,160.157804
12,128864543,160.17855
12,128868097,160.292457
12,128909299,160.442675
12,128911838,160.542231
12,128921867,160.59318
12,128925961,160.704311
12,129009513,160.787765
12,129015454,160.936958
12,129053729,161.158353
12,129066792,161.330787
12,129067780,161.400254
12,129119736,161.769921
12,129170192,161.949457
12,129172019,162.055951
12,129223121,162.192124
12,129225164,162.280467
12,129236688,162.38359
12,129238244,162.496282
12,129255462,162.576286
12,129261195,162.730752
12,129415178,162.987107
12,129432715,163.154092
12,129483265,163.35259
12,129512376,163.382417
12,129520927,163.554505
12,129537939,163.580563
12,129546448,163.719057
12,129593425,163.803365
12,129595289,163.916453
12,129657564,164.054781
12,129660335,164.108673
12,129688509,164.141952
12,129692514,164.272432
12,129716348,164.336831
12,129717761,164.42972
12,129769392,164.504481
12,129782382,164.595994
12,129887074,164.74797
12,129890570,164.853838
12,129934200,164.912656
12,129937462,165.135566
12,129997282,165.202135
12,130002377,165.363
12,130066912,165.481518
12,130078828,165.759074
12,130158997,165.858992
12,130162135,166.009553
12,130204461,166.166697
12,130264270,166.248263
12,130308483,166.396519
12,130320725,166.552831
12,130371802,166.59972
12,130381092,166.748239
12,130440075,166.985044
12,130493324,167.02043
12,130527398,167.140519
12,130554368,167.158122
12,130561561,167.278389
12,130611790,167.440042
12,130629871,167.690529
12,130659526,167.763926
12,130670261,168.109071
12,130735529,168.273941
12,130742413,168.424818
12,130859973,168.604938
12,130862695,168.738
12,130907822,168.807136
12,130910392,168.924193
12,130923288,169.017056
12,130960027,169.068533
12,130967840,169.169713
12,131006296,169.271076
12,131009309,169.375293
12,131104082,169.567381
12,131108270,169.72039
12,131128924,169.746028
12,131140769,169.889416
12,131224803,170.034278
12,131226142,170.119022
12,131396073,170.280163
12,131410346,170.376787
12,131414082,170.51256
12,131436969,170.545054
12,131439444,170.615617
12,131462081,170.747909
12,131654237,171.066736
12,131662218,171.178286
12,131775039,171.334321
12,131800059,171.790247
12,131831087,171.818857
12,131833210,171.89762
12,131854444,172.065726
12,132012266,172.195452
12,132015972,172.304825
12,132098722,172.42323
12,132116649,172.657633
12,132325239,172.791716
12,132352299,172.890323
12,132654139,173.036863
12,133018970,174.025236
12,133054609,174.179873
12,133161346,174.250611
12,133178417,174.354055
12,133331537,174.398843
12,133341344,174.537124
12,133778796,174.679023
13,19021222,0.0
13,19358781,0.311386
13,19392086,0.43761099999999997
13,19444174,0.462182
13,19447466,0.527982
13,19646283,0.651956
13,19647514,0.728407
13,19814247,0.857827
13,20482830,1.014949
13,20494558,1.168646
13,20684742,1.22963
13,20710976,1.535204
13,20748357,1.637851
13,20758134,1.763122
13,20801273,1.843466
13,20807243,1.935988
13,20918858,2.140281
13,20921645,2.222863
13,20958747,2.368945
13,20960346,2.44806
13,21081211,2.722564
13,21085644,2.851729
13,21120804,2.874602
13,21125299,2.948897
13,21474223,3.015128
13,21542665,3.18667
13,21688063,3.308412
13,21691125,3.512554
13,21799667,3.599313
13,21807752,3.729279
13,21827506,3.830237
13,21919372,3.940038
13,21924162,4.011178
13,22182874,4.077307
13,22186030,4.146021
13,22239305,4.238521
13,22243370,4.36608
13,22368864,4.704321
13,22387359,4.95836
13,22477703,5.12734
13,22492329,5.317941
13,22547878,5.462729
13,22549475,5.57196
13,22559190,5.593913
13,22561535,5.746983
13,22571065,5.864322
13,22613964,5.933842
13,22629473,6.438051
13,22653046,6.473868
13,22655235,6.563024
13,22705003,6.597842
13,22717490,6.686242
13,22720398,6.766129
13,22731267,6.789292
13,22734464,6.907804
13,22803494,7.108522
13,22805652,7.246239
13,22825787,7.291439
13,22827752,7.378288
13,22846168,7.41373
13,22850196,7.510042
13,22980985,7.869656
13,23006796,7.874975
13,23010995,7.952467
13,23027219,7.982207
13,23034277,8.166711
13,23251737,8.342221
13,23327703,8.66029
13,23506648,8.88408
13,23524307,8.991932
13,23590702,9.10609
13,23600118,9.245196
13,23638210,9.30679
13,23661307,9.469596
13,23739644,9.659331
13,23744172,9.769451
13,23777463,9.890844
13,23824818,9.915756
13,23827815,9.985483
13,23992614,10.151539
13,23994263,10.242767
13,24074321,10.426699
13,24184977,10.473398
13,24189023,10.535527
13,24266891,10.573896
13,24297905,10.682317
13,24476239,10.74776
13,24480775,10.905278
13,24530895,10.992551
13,24532639,11.122059
13,24608801,11.275019
13,24614951,11.376714
13,24654769,11.467583
13,24661095,11.549461
13,24663172,11.667628
13,24731243,11.882066
13,24736246,12.031382
13,24746691,12.067428
13,24749644,12.198326
13,24788197,12.347552
13,24789865,12.424789
13,24818013,12.459778
13,24857877,12.733713
13,24877308,12.767244
13,24879877,12.903538
13,25090413,12.991352
13,25094789,13.136321
13,25210959,13.199623
13,25213723,13.272849
13,25296859,13.423976
13,25303255,13.572235
13,25561804,13.690254
13,25572578,13.785667
13,25640695,13.905813
13,25641552,13.944425
13,25726649,14.054723
13,25729972,14.176951
13,25739662,14.26906
13,25782700,14.364994
13,25785517,14.517519
13,25913798,14.602441
13,25969804,14.742154
13,25977959,14.88685
13,26304569,15.106191
13,26306434,15.208345
13,26313986,15.28328
13,26479030,15.344138
13,26493476,15.445358
13,26496545,15.584696
13,26526167,15.614833
13,26529288,15.824379
13,26598231,15.909798
13,26602219,15.987862
13,26619547,16.012477
13,26623887,16.102882
13,26747103,16.157928
13,26761382,16.253174
13,26763542,16.32223
13,27033540,16.405561
13,27054921,16.502636
13,27060789,16.640448
13,27077540,16.651776
13,27087872,16.795431
13,27282769,16.865484
13,27286295,17.006068
13,27363688,17.0446
13,27394376,17.202339
13,27396345,17.316691
13,27433031,17.347097
13,27436654,17.441511
13,27489773,17.594222
13,27494815,17.82177
13,27562762,18.012243
13,27565562,18.102572
13,27629676,18.368411
13,27949088,18.524699
13,27959108,18.761433
13,28111559,18.882767
13,28115859,18.994381
13,28282567,19.088328
13,28284459,19.23341
13,28389343,19.371674
13,28393714,19.49988
13,28450418,19.58696
13,28455140,19.775293
13,28506003,19.794462
13,28513301,19.876045
13,28589267,20.01767
13,28591318,20.134685
13,28663111,20.20996
13,28670595,20.336179
13,28876214,20.395729
13,28890673,20.514285
13,28895069,20.831865
13,28962757,20.960887
13,29101681,21.061131
13,29135294,21.174704
13,29137366,21.273222
13,29151651,21.31317
13,29153177,21.427715
13,29256214,21.523927
13,29258325,21.69661
13,29434854,21.796896
13,29437192,21.866129
13,29512556,21.885808
13,29532501,22.055163
13,29558421,22.075896
13,29562065,22.1383
13,29815642,22.308899
13,29832613,22.492987
13,29890874,22.59348
13,29894147,22.761076
13,30015505,22.895894
13,30017318,22.988778
13,30024572,23.076041
13,30044351,23.09316
13,30056562,23.250163
13,30079279,23.385807
13,30436847,23.567614
13,30482073,23.683283
13,30484862,23.774874
13,30624499,23.912281
13,30627297,24.048431
13,30684241,24.120585
13,30691808,24.209171
13,30750616,24.27936
13,30769250,24.420398
13,30874638,24.475885
13,30879154,24.540521
13,30976845,24.627047
13,30994430,24.848577
13,31048169,24.894584
13,31059084,25.029868
13,31078840,25.043272
13,31080791,25.142596
13,31131436,25.240285
13,31134432,25.367397
13,31147764,25.517942
13,31242334,25.553481
13,31277545,25.672566
13,31341435,25.726337
13,31343923,25.781732
13,31395477,25.911248
13,31399111,25.978894
13,31447375,26.056268
13,31449156,26.136209
13,31562158,26.270982
13,31567672,26.433593
13,31608949,26.464079
13,31612247,26.649947
13,31652068,26.677244
13,31654890,26.761818
13,31693362,26.803036
13,31700923,27.003538
13,31941945,27.08869
13,31943776,27.193358
13,31989640,27.305642
13,31991953,27.459996
13,32052286,27.531074
13,32057652,27.604363
13,32083270,27.6183
13,32086120,27.706904
13,32300551,27.816074
13,32302028,27.908399
13,32528958,28.025941
13,32555287,28.096202
13,32560677,28.250564
13,32707691,28.349002
13,32719646,28.481204
13,32800816,28.554409
13,32805218,28.686473
13,32860273,28.757107
13,32870906,28.885826
13,32986219,28.982738
13,32989794,29.112537
13,33376322,29.157886
13,33508734,29.250504
13,33510260,29.338142
13,33552253,29.414916
13,33553783,29.503049
13,33587652,29.569415
13,33593270,29.64898
13,33776019,29.849458
13,33778469,29.987067
13,33957317,30.201458
13,33969920,30.359342
13,34093979,30.419103
13,34110678,30.516855
13,34184601,30.531981
13,34193251,30.620874
13,34288958,30.729826
13,34292480,30.797425
13,34462627,30.978147
13,34680030,31.095598
13,34687057,31.241072
13,34716568,31.285263
13,34719487,31.431773
13,34821789,31.504108
13,34827563,31.564752
13,35024100,31.691884
13,35028367,31.807622
13,35099034,31.8208
13,35133928,31.971096
13,35140485,32.191854
13,35323551,32.312836
13,35326330,32.371426
13,35430680,32.451855
13,35434434,32.574385
13,36041311,32.720058
13,36047541,32.796266
13,36277133,32.977341
13,36282808,33.20046
13,36428595,33.353112
13,36433036,33.464091
13,36460083,33.568581
13,36462063,33.63242
13,36492068,33.683447
13,36494802,33.80747
13,36579647,33.88346
13,36581506,34.017994
13,37019186,34.194034
13,37031303,34.305461
13,37136584,34.423493
13,37138300,34.491274
13,37239606,34.538912
13,37247380,34.714076
13,37272398,34.755419
13,37277889,34.935332
13,37329353,34.986158
13,37332375,35.152643
13,37369781,35.182942
13,37389234,35.323701
13,37439139,35.359374
13,37445770,35.51609
13,37496372,35.557223
13,37498944,35.658813
13,37838294,35.762898
13,37841346,35.832403
13,38064928,36.001665
13,38070549,36.07451
13,38127126,36.161198
13,38290276,36.214346
13,38291655,36.323507
13,38362106,36.378127
13,38363703,36.466684
13,38470058,36.573623
13,38752369,36.662526
13,38824859,36.742273
13,38829590,36.814696
13,38877306,36.850589
13,38878938,36.908758
13,38965752,37.029663
13,39351126,37.207513
13,39356507,37.427856
13,39400169,37.532226
13,39403675,37.620452
13,39829413,37.86365
13,39832763,37.955646
13,39948128,38.046295
13,39950178,38.100282
13,40021841,38.220343
13,40023608,38.295174
13,40088007,38.361575
13,40090409,38.494591
13,40192216,38.610647
13,40212417,38.71808
13,40458304,38.818799
13,40464939,38.993973
13,40501808,39.032161
13,40502965,39.096298
13,40706991,39.21736
13,40709901,39.371271
13,40745813,39.406725
13,40747762,39.477576
13,40859629,39.624516
13,40863965,39.790891
13,40881945,39.808643000000004
13,40885256,39.94753
13,40926692,40.190496
13,40928202,40.276236
13,41003022,40.413399
13,41013977,40.598068
13,41043438,40.657553
13,41045493,40.701398
13,41068317,40.734403
13,41070397,40.81491
13,41147158,40.899393
13,41772950,41.066112
13,41776362,41.190425
13,41845719,41.221565
13,41854983,41.318762
13,41986283,41.358355
13,42036147,41.593286
13,42117908,41.626383
13,42118960,41.667809
13,42189232,41.775362
13,42579528,41.877474
13,42787862,42.01214
13,42812356,42.088127
13,43099648,42.212764
13,43102835,42.381122
13,43284606,42.452466
13,43313583,42.535563
13,43405209,42.573055
13,43406556,42.645413
13,43450607,42.663583
13,43457890,42.756194
13,43495686,42.831549
13,43497902,43.010198
13,43693919,43.137466
13,43702139,43.230832
13,43747989,43.337125
13,43758072,43.428096
13,43760740,43.560766
13,43796169,43.687178
13,43890008,43.754631
13,43892830,43.879158
13,43927648,43.912739
13,43929302,43.980041
13,44234886,44.104737
13,44237392,44.196717
13,44637493,44.408324
13,44640995,44.659116
13,44667582,44.683457
13,44670651,44.816425
13,44795195,44.886274
13,44899028,45.040908
13,44904741,45.136455
13,45242379,45.268438
13,45244660,45.343933
13,45322599,45.51578
13,45380633,45.550184
13,45427800,45.672817
13,45442843,45.949647
13,45475976,45.998526
13,45478612,46.088113
13,45636863,46.153881
13,45643011,46.252434
13,45884649,46.310458
13,45897390,46.393081
13,46258541,46.572697
13,46301505,46.713139
13,46303952,46.816279
13,46354916,46.886707
13,46360678,46.968606
13,46494486,47.237379
13,46497705,47.376469
13,46683560,47.462626
13,46686617,47.600256
